관리번호,공원명,공원구분,소재지도로명주소,소재지지번주소,위도,경도,공원면적,공원보유시설(운동시설),공원보유시설(유희시설),공원보유시설(편익시설),공원보유시설(교양시설),공원보유시설(기타시설),지정고시일,관리기관명,전화번호,데이터기준일자,제공기관코드,제공기관명
11710-00051,나루터,어린이공원,,서울특별시 송파구 삼전동 37,37.501606,127.0867436,1472.9,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12,3230000,서울특별시 송파구
11710-00050,꿈나무,어린이공원,,서울특별시 송파구 오금동 117-1,37.5032386,127.141109,1496.3,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12,3230000,서울특별시 송파구
11710-00049,굴렁쇠,어린이공원,,서울특별시 송파구 문정동 150-6,37.490223,127.1124333,1596.1,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12,3230000,서울특별시 송파구
11710-00048,곰말,어린이공원,,서울특별시 송파구 방이동 139,37.51190919,127.1177088,1707.2,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12,3230000,서울특별시 송파구
11710-00047,거여,어린이공원,,서울특별시 송파구 거여동 593-1,37.492626,127.1428082,756.6,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12,3230000,서울특별시 송파구
11710-00046,거북이,어린이공원,,서울특별시 송파구 송파동 243-1,37.50170298,127.119522,1594,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12,3230000,서울특별시 송파구
11710-00045,개미,어린이공원,서울특별시 송파구 오금로62길 133,서울특별시 송파구 거여동 29,37.4921999,127.146735,1500.4,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12,3230000,서울특별시 송파구
11710-00044,개나리,어린이공원,서울특별시 송파구 새말로10길 316,서울특별시 송파구 문정동 81,37.482425,127.1283131,1312.2,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12,3230000,서울특별시 송파구
11710-00043,가야금,어린이공원,,서울특별시 송파구 오금동 21,37.508629,127.1293119,1500,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12,3230000,서울특별시 송파구
11710-00042,오금지구 근린공원,근린공원,,서울특별시 송파구 오금동 106-1 일원,37.505504,127.140584,11488,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12,3230000,서울특별시 송파구
11710-00041,훼밀리,근린공원,,서울특별시 송파구 문정동 150-5,37.49075881,127.1140908,10528.6,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12,3230000,서울특별시 송파구
11710-00040,한우물,근린공원,,"서울특별시 송파구 문정동 626,633",37.479138,127.1244919,11385.8,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12,3230000,서울특별시 송파구
11710-00039,한양,근린공원,,서울특별시 송파구 송파동 152,37.50407597,127.1153987,4842.4,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12,3230000,서울특별시 송파구
11710-00038,하늘가람,근린공원,,서울특별시 송파구 신천동 17-10,37.519327,127.106703,6612,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12,3230000,서울특별시 송파구
11710-00037,풍납,근린공원,,서울특별시 송파구 풍납동 74,37.53809304,127.1217719,23746,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12,3230000,서울특별시 송파구
11710-00036,태양,근린공원,,서울특별시 송파구 풍납동 389-2,37.52544289,127.1152157,6611.6,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12,3230000,서울특별시 송파구
11710-00035,천마,근린공원,서울특별시 송파구 성내천로35길 53,서울특별시 송파구 마천동 산 2 외,37.500386,127.158815,182420,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12,3230000,서울특별시 송파구
11710-00034,장지,근린공원,,서울특별시 송파구 장지동 산 11 외,37.484721,127.134551,133122.1,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12,3230000,서울특별시 송파구
11710-00033,장수,근린공원,서울특별시 송파구 충민로 120,서울특별시 송파구 장지동 846,37.480889,127.1304766,9949,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12,3230000,서울특별시 송파구
11710-00032,잠실,근린공원,서울특별시 송파구 백제고분로15길 7,서울특별시 송파구 잠실동 230,37.50621827,127.084165,6613.3,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12,3230000,서울특별시 송파구
11710-00031,웃말,근린공원,서울특별시 송파구 송이로15길 41,서울특별시 송파구 가락동 21,37.50167671,127.123153,11098.2,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12,3230000,서울특별시 송파구
11710-00030,온조마루,근린공원,,서울특별시 송파구 신천동 20-1,37.5199244,127.1100846,6734.2,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12,3230000,서울특별시 송파구
11710-00029,오금,근린공원,서울특별시 송파구 동남로 263,서울특별시 송파구 오금동 51,37.499994,127.134853,219167.4,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12,3230000,서울특별시 송파구
11710-00028,연화,근린공원,서울특별시 송파구 새말로15길 175,서울특별시 송파구 문정동 92,37.48515999,127.1297174,14318.2,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12,3230000,서울특별시 송파구
11710-00027,아시아,근린공원,서울특별시 송파구 올림픽로 44,서울특별시 송파구 잠실동 84,37.51068203,127.0759347,66027.8,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12,3230000,서울특별시 송파구
11710-00026,숯내,근린공원,서울특별시 송파구 중대로4길 4,서울특별시 송파구 문정동 150-8,37.48970385,127.111231,10206.5,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12,3230000,서울특별시 송파구
11710-00025,송파나루,근린공원,"서울특별시 송파구 잠실로 180, 삼학사로 136","서울특별시 송파구 신천동 32, 잠실동 47",37.51210416,127.1077049,285757.6,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12,3230000,서울특별시 송파구
11440-00038,쌍둥이어린이공원,어린이공원,,서울특별시 마포구 성산동 200-335,37.565742,126.906753,905,,,,,,1980-02-02,서울특별시 마포구청,02-3153-9554,2025-12-03,3130000,서울특별시 마포구
11440-00037,큰길어린이공원,어린이공원,,서울특별시 마포구 성산동 200-50,37.567792,126.9082419,942,,,,,,1970-03-26,서울특별시 마포구청,02-3153-9554,2025-12-03,3130000,서울특별시 마포구
11440-00036,성황당어린이공원,어린이공원,,서울특별시 마포구 성산동 147-5,37.569036,126.907328,1367,,,,,,1971-05-05,서울특별시 마포구청,02-3153-9554,2025-12-03,3130000,서울특별시 마포구
11440-00035,성메어린이공원,어린이공원,,서울특별시 마포구 성산동 667-1,37.568099,126.914835,640,,,,,,2004-11-10,서울특별시 마포구청,02-3153-9554,2025-12-03,3130000,서울특별시 마포구
11440-00034,외주목어린이공원,어린이공원,,서울특별시 마포구 성산동 587-18 일대,37.562753,126.907962,263,,,,,,1980-12-23,서울특별시 마포구청,02-3153-9554,2025-12-03,3130000,서울특별시 마포구
11440-00033,뒤뜰어린이공원,어린이공원,,서울특별시 마포구 성산동 588-8,37.563171,126.909337,530,,,,,,1984-12-14,서울특별시 마포구청,02-3153-9554,2025-12-03,3130000,서울특별시 마포구
11440-00032,다솜어린이공원,어린이공원,,서울특별시 마포구 성산동 113-2,37.562273,126.915497,975,,,,,,1965-11-08,서울특별시 마포구청,02-3153-9554,2025-12-03,3130000,서울특별시 마포구
11440-00031,은행나무어린이공원,어린이공원,,서울특별시 마포구 연남동 250-1,37.564634,126.922412,994,,,,,,1967-01-21,서울특별시 마포구청,02-3153-9554,2025-12-03,3130000,서울특별시 마포구
11440-00030,느티나무어린이공원,어린이공원,,서울특별시 마포구 연남동 563-5,37.559509,126.918717,993,,,,,,1965-11-08,서울특별시 마포구청,02-3153-9554,2025-12-03,3130000,서울특별시 마포구
11440-00029,망원새싹어린이공원,어린이공원,,서울특별시 마포구 망원2동 509-1,37.559072,126.898531,559,,,,,,2004-08-25,서울특별시 마포구청,02-3153-9554,2025-12-03,3130000,서울특별시 마포구
11440-00028,두리어린이공원,어린이공원,,서울특별시 마포구 망원2동 436-1,37.560249,126.901287,1007,,,,,,1965-11-08,서울특별시 마포구청,02-3153-9554,2025-12-03,3130000,서울특별시 마포구
11440-00027,옹달샘어린이공원,어린이공원,,서울특별시 마포구 망원동 408-3,37.555005,126.902213,1134,,,,,,1965-11-08,서울특별시 마포구청,02-3153-9554,2025-12-03,3130000,서울특별시 마포구
11440-00026,한마음어린이공원,어린이공원,,서울특별시 마포구 망원동 381-1,37.554689,126.908012,770,,,,,,1965-11-08,서울특별시 마포구청,02-3153-9554,2025-12-03,3130000,서울특별시 마포구
11440-00025,양화어린이공원,어린이공원,,서울특별시 마포구 합정동 394-1,37.55035357,126.908449,1388,,,,,,1960-07-13,서울특별시 마포구청,02-3153-9554,2025-12-03,3130000,서울특별시 마포구
11440-00024,합정어린이공원,어린이공원,,서울특별시 마포구 서교동 489,37.551673,126.913138,3005,,,,,,2008-12-04,서울특별시 마포구청,02-3153-9554,2025-12-03,3130000,서울특별시 마포구
11440-00023,동교어린이공원,어린이공원,,서울특별시 마포구 동교동 197-17,37.560093,126.923451,978,,,,,,1965-11-08,서울특별시 마포구청,02-3153-9554,2025-12-03,3130000,서울특별시 마포구
11440-00022,윗잔다리어린이공원,어린이공원,,서울특별시 마포구 동교동 168-1,37.557013,126.925668,3251,,,,,,1995-05-20,서울특별시 마포구청,02-3153-9554,2025-12-03,3130000,서울특별시 마포구
11440-00021,잔다리어린이공원,어린이공원,,서울특별시 마포구 서교동 479-1,37.554524,126.9125323,774,,,,,,1965-11-08,서울특별시 마포구청,02-3153-9554,2025-12-03,3130000,서울특별시 마포구
11440-00020,서교어린이공원,어린이공원,,서울특별시 마포구 서교동 391-1,37.552019,126.915475,1761,,,,,,1960-07-13,서울특별시 마포구청,02-3153-9554,2025-12-03,3130000,서울특별시 마포구
11440-00019,와우어린이공원,어린이공원,,서울특별시 마포구 상수동 72-7,37.548829,126.925356,2924,,,,,,1961-07-14,서울특별시 마포구청,02-3153-9554,2025-12-03,3130000,서울특별시 마포구
11440-00018,창전어린이공원,어린이공원,,서울특별시 마포구 창전동 35-28,37.550161,126.929162,1185,,,,,,1940-08-20,서울특별시 마포구청,02-3153-9554,2025-12-03,3130000,서울특별시 마포구
11440-00017,현석어린이공원,어린이공원,,서울특별시 마포구 현석동 1-5,37.544342,126.933325,1622,,,,,,2009-06-04,서울특별시 마포구청,02-3153-9554,2025-12-03,3130000,서울특별시 마포구
11440-00050,산수유어린이공원,어린이공원,,서울특별시 마포구 상암동 1744,37.585485,126.879008,2011,,,,,,2006-09-07,서울특별시 마포구청,02-3153-9554,2025-12-03,3130000,서울특별시 마포구
11440-00049,목련어린이공원,어린이공원,,서울특별시 마포구 상암동 1742,37.58737473,126.880225,1501,,,,,,2006-09-07,서울특별시 마포구청,02-3153-9554,2025-12-03,3130000,서울특별시 마포구
11440-00016,대흥어린이공원,어린이공원,,서울특별시 마포구 대흥동 660-1,37.543749,126.943687,1486,,,,,,1999-11-20,서울특별시 마포구청,02-3153-9554,2025-12-03,3130000,서울특별시 마포구
11440-00015,삼개어린이공원,어린이공원,,서울특별시 마포구 도화동 555-1,37.540357,126.945076,3029,,,,,,1984-12-04,서울특별시 마포구청,02-3153-9554,2025-12-03,3130000,서울특별시 마포구
11440-00014,도화소어린이공원,어린이공원,,서울특별시 마포구 도화동 540,37.541053,126.945355,1646,,,,,,1985-12-24,서울특별시 마포구청,02-3153-9554,2025-12-03,3130000,서울특별시 마포구
11440-00013,복사꽃어린이공원,어린이공원,,서울특별시 마포구 도화동 533,37.538935,126.946352,1553,,,,,,1980-05-19,서울특별시 마포구청,02-3153-9554,2025-12-03,3130000,서울특별시 마포구
11440-00012,마포어린이공원,어린이공원,,서울특별시 마포구 마포동 350-5,37.535803,126.943667,2030,,,,,,1984-12-04,서울특별시 마포구청,02-3153-9554,2025-12-03,3130000,서울특별시 마포구
11440-00011,공덕역어린이공원,어린이공원,,"서울특별시 마포구 공덕동 467-1,2,3",37.545107,126.951301,2435,,,,,,1985-12-24,서울특별시 마포구청,02-3153-9554,2025-12-03,3130000,서울특별시 마포구
11440-00010,큰더기어린이공원,어린이공원,,서울특별시 마포구 공덕동 470-1,37.550169,126.953199,1949,,,,,,2006-12-28,서울특별시 마포구청,02-3153-9554,2025-12-03,3130000,서울특별시 마포구
11440-00009,노고산공원,근린공원,,서울특별시 마포구 대흥동 산1-30등17필지,37.551503,126.943063,528936,,,,,,1940-03-12,서울특별시 마포구청,02-3153-9557,2025-12-03,3130000,서울특별시 마포구
11440-00008,샛터공원,근린공원,,서울특별시 마포구 성산동 200-326 등 19필지,37.566196,126.906188,31100,,,,,,1977-07-09,서울특별시 마포구청,02-3153-9557,2025-12-03,3130000,서울특별시 마포구
11440-00007,쌍룡산공원,근린공원,,서울특별시 마포구 아현동 768,37.552928,126.950388,5791,,,,,,2005-12-29,서울특별시 마포구청,02-3153-9557,2025-12-03,3130000,서울특별시 마포구
11440-00006,성산공원,근린공원,,서울특별시 마포구 성산동 산11-1 등 38필지,37.562212,126.909895,103962,,,,,,1966-02-05,서울특별시 마포구청,02-3153-9557,2025-12-03,3130000,서울특별시 마포구
11440-00005,부엉이공원,근린공원,,서울특별시 마포구 상암동 1735,37.58464695,126.8832829,17640,,,,,,2006-09-07,서울특별시 마포구청,02-3153-9557,2025-12-03,3130000,서울특별시 마포구
11440-00004,와우공원,근린공원,,서울특별시 마포구 창전동 3-231 등 59필지,37.552344,126.928984,73590,,,,,,1940-03-12,서울특별시 마포구청,02-3153-9557,2025-12-03,3130000,서울특별시 마포구
11440-00003,구룡공원,근린공원,,서울특별시 마포구 상암동 1583,37.582791,126.883713,14287,,,,,,2000-09-27,서울특별시 마포구청,02-3153-9557,2025-12-03,3130000,서울특별시 마포구
11440-00002,매봉산공원,근린공원,,서울특별시 마포구 상암동 1631,37.573807,126.8955799,13137,,,,,,2006-11-16,서울특별시 마포구청,02-3153-9557,2025-12-03,3130000,서울특별시 마포구
11440-00001,상암공원,근린공원,,서울특별시 마포구 상암동 산26-39,37.578696,126.883265,161153,,,,,,2000-09-27,서울특별시 마포구청,02-3153-9557,2025-12-03,3130000,서울특별시 마포구
11440-00048,귀리어린이공원,어린이공원,,서울특별시 마포구 상암동 1681,37.581473,126.880714,1504,,,,,,2000-09-27,서울특별시 마포구청,02-3153-9554,2025-12-03,3130000,서울특별시 마포구
11440-00047,물치어린이공원,어린이공원,,서울특별시 마포구 상암동 1656,37.577694,126.887921,1522,,,,,,2000-09-27,서울특별시 마포구청,02-3153-9554,2025-12-03,3130000,서울특별시 마포구
11440-00046,부엉바위어린이공원,어린이공원,,서울특별시 마포구 상암동 1636,37.575395,126.892472,1511,,,,,,2000-09-27,서울특별시 마포구청,02-3153-9554,2025-12-03,3130000,서울특별시 마포구
11440-00045,휴암어린이공원,어린이공원,,서울특별시 마포구 상암동 14-5,37.577136,126.895662,921,,,,,,2004-10-09,서울특별시 마포구청,02-3153-9554,2025-12-03,3130000,서울특별시 마포구
11440-00044,새누리어린이공원,어린이공원,,서울특별시 마포구 상암동 1619,37.575503,126.898226,2897,,,,,,2000-09-27,서울특별시 마포구청,02-3153-9554,2025-12-03,3130000,서울특별시 마포구
