개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),점포구분명
3060000,2.01131E+18,2011-08-09,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-493-8545,361.1,131-812   ,서울특별시 중랑구 면목3.8동 499번지 4호,서울특별시 중랑구 면목로 357 (면목동),     ,홈플러스(주)익스프레스 면목점,2024-04-15 15:27,I,2025-12-15 16:15,그 밖의 대규모점포,207708.3648,453525.7412,준대규모점포
3060000,2.01131E+18,2011-08-09,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-434-8546,364.6,131-233   ,서울특별시 중랑구 망우3동 410번지 1호,서울특별시 중랑구 용마산로 494 (망우동),     ,홈플러스(주)익스프레스 망우점,2024-04-15 15:27,I,2025-12-15 16:15,그 밖의 대규모점포,208781.9994,454740.6269,준대규모점포
3060000,2.01131E+18,2012-01-06,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-380-5042,1440.66,131-828   ,서울특별시 중랑구 면목7동 650번지 카멜리아 쇼핑센타 1층,서울특별시 중랑구 면목로39길 11 (면목동),     ,(주)이마트에브리데이 면목동점,2024-08-06 11:26,I,2025-12-15 16:15,그 밖의 대규모점포,207553.1704,453031.1158,준대규모점포
3170000,2.01332E+18,2013-03-19,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-2136-2233,25015.45,153-023   ,서울특별시 금천구 가산동 60번지 8호,서울특별시 금천구 디지털로10길 9 (가산동),     ,현대아울렛,2023-05-01 14:20,I,2026-05-07 22:30,쇼핑센터,190119.4634,441716.6846,대규모점포
3030000,1.9623E+18,1962-01-25,          ,1,영업/정상,5,영업개시전,          ,          ,          ,          ,02-464-4426,2861,          ,서울특별시 성동구 성수동2가 335번지,서울특별시 성동구 성수이로 32-15 (성수동2가),4776,뚝도시장,2024-12-11 7:47,I,2026-05-07 22:31,시장,204775.366,448395.5878,대규모점포
3020000,2.0143E+18,2014-08-05,          ,3,폐업,3,폐업처리,2018-06-12,          ,          ,          ,02-796-8331,106,          ,,서울특별시 용산구 한강대로 205 (한강로1가),     ,롯데마켓999 용산파크자이가맹점,2018-06-12 11:32,I,2026-05-06 22:48,구분없음,197514.1458,448264.3223,준대규모점포
3160000,1.99832E+18,1998-01-14,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-2631-0460,,          ,서울특별시 구로구 구로동 636번지 62  호,,     ,공구상가일번지,2007-07-07 9:54,I,2026-05-01 22:42,그 밖의 대규모점포,                    ,                    ,
3160000,1.99832E+18,1998-11-26,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-2617-1237,0,          ,서울특별시 구로구 고척동 73번지 3   호,"서울특별시 구로구 경인로 393-7 (고척동, 123전자타운)",     ,일이삼전자타운,2014-01-13 15:35,I,2026-05-01 22:42,그 밖의 대규모점포,187826.6982,443925.5247,대규모점포
3080000,2.01131E+18,2011-08-23,          ,3,폐업,3,폐업처리,2016-11-30,          ,          ,          ,,870,142-866   ,서울특별시 강북구 번2동 433번지 1호,서울특별시 강북구 덕릉로 176 (번동),     ,(주)지에스리테일번동점,2017-04-11 14:13,I,2026-04-30 22:35,대형마트,202888.3136,459197.3732,준대규모점포
3010000,1.9683E+18,1996-07-04,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-2232-3608,6140,          ,,서울특별시 중구 마장로 30 (신당동),     ,팀204,2019-05-14 8:46,I,2026-03-26 22:48,그 밖의 대규모점포,201121.3061,451706.527,대규모점포
3160000,2.00732E+18,1993-05-27,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-2619-8068,3085,152-080   ,서울특별시 구로구 고척동 269번지 1호,서울특별시 구로구 고척로40길 19 (고척동),     ,개봉프라자,2017-07-04 13:11,I,2026-05-01 22:42,시장,186769.6169,444433.2216,대규모점포
3100000,1.97231E+18,1972-12-07,          ,2,휴업,2,휴업처리,          ,          ,          ,          ,,3137,          ,서울특별시 노원구 상계동 389번지 234호,,     ,상계중앙시장,2007-06-30 10:05,I,2025-12-15 16:15,그 밖의 대규모점포,                    ,                    ,
3010000,2.0023E+18,1980-12-20,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,34553721,6020.32,          ,서울특별시 중구 남창동 51번지 1호,,     ,숭례문상가,2016-04-10 17:13,I,2026-03-26 22:48,그 밖의 대규모점포,197831.0027,450794.3148,대규모점포
3040000,2.0013E+18,1974-02-09,          ,3,폐업,3,폐업처리,2021-01-27,          ,          ,          ,02-457-8045,2529.91,          ,서울특별시 광진구 구의동 66번지 28호,서울특별시 광진구 광나루로 531-5 (구의동),     ,구의시장,2021-01-29 18:09,I,2025-12-15 16:15,그 밖의 대규모점포,                    ,                    ,대규모점포
3040000,2.0013E+18,1979-07-09,          ,3,폐업,3,폐업처리,2011-12-29,          ,          ,          ,02-454-0365,4422,          ,서울특별시 광진구 광장동 145번지 8호,서울특별시 광진구 아차산로 635 (광장동),     ,워커힐상가,2012-01-04 16:12,I,2025-12-15 16:15,그 밖의 대규모점포,209345.9418,449811.7182,대규모점포
3040000,2.0113E+18,2011-09-22,          ,3,폐업,3,폐업처리,2020-04-30,          ,          ,          ,02-0453-5605,133.4,143-885   ,서울특별시 광진구 중곡2동 41번지 1호,서울특별시 광진구 긴고랑로 60 (중곡동),     ,롯데쇼핑(주)롯데슈퍼 중곡점,2022-09-28 15:14,I,2025-12-15 16:15,구분없음,207235.5812,451072.124,준대규모점포
3040000,2.0113E+18,2011-10-05,          ,3,폐업,3,폐업처리,2020-07-19,          ,          ,          ,02-2201-8547,194.7,143-824   ,서울특별시 광진구 구의1동 236번지 53호,서울특별시 광진구 자양로 168 (구의동),     ,홈플러스(주)익스프레스 구의점,2022-09-28 15:13,I,2025-12-15 16:15,구분없음,207400.6081,448930.6832,준대규모점포
3040000,2.0123E+18,2012-03-21,          ,3,폐업,3,폐업처리,2018-03-19,          ,          ,          ,02-0452-5601,658.8,143-822   ,서울특별시 광진구 구의3동 218번지 14호 나동,서울특별시 광진구 아차산로 450 (구의동),     ,롯데쇼핑(주)롯데슈퍼 구의점,2022-09-28 15:12,I,2025-12-15 16:15,구분없음,208087.6472,448484.1313,준대규모점포
3050000,1.97931E+18,1979-09-13,          ,3,폐업,3,폐업처리,2017-12-27,          ,          ,          ,02-3707-2500,12979.73,130-020   ,서울특별시 동대문구 전농동 620번지 69호,"서울특별시 동대문구 왕산로 205-0 (전농동, 롯데백화점(청량리점))",     ,롯데백화점 청량리플라자,2017-12-29 8:42,I,2025-12-15 16:15,백화점,203996.0139,453058.6658,대규모점포
3050000,2.00031E+18,1963-01-31,          ,3,폐업,3,폐업처리,2015-07-24,          ,          ,          ,02-0928-2608,1576.4,130-860   ,서울특별시 동대문구 제기동 135번지 90호,서울특별시 동대문구 제기로 18 (제기동),     ,제기시장,2015-07-24 11:13,I,2025-12-15 16:15,그 밖의 대규모점포,202996.7388,453770.4418,대규모점포
3020000,2.0203E+18,2020-08-13,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-2689-0035,8500.52,          ,서울특별시 용산구 한강로3가 2-8,"서울특별시 용산구 청파로 100, 12동 2층 (한강로3가)",4372,(주)서부티엔디,2020-08-13 9:12,I,2026-05-06 22:48,전문점,196605.5116,447841.2701,대규모점포
3220000,2.00132E+18,1991-12-30,          ,3,폐업,3,폐업처리,2010-02-10,          ,          ,          ,02-560-2637,0,          ,서울특별시 강남구 역삼동 701호,,     ,서울상록회관,2010-02-10 17:46,I,2025-12-15 16:15,대형마트,203746.5376,444628.0781,
3200000,2.02432E+18,2024-07-25,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-0000-0000,255.1,          ,서울특별시 관악구 신림동 1747 센터스퀘어 서울대점,"서울특별시 관악구 신림로 99 (신림동, 센터스퀘어 서울대점)",8814,GS THE FRESH 관악신림점,2025-08-01 18:05,I,2025-12-15 16:15,구분없음,                    ,                    ,준대규모점포
3200000,2.02532E+18,2025-07-29,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-000-0000,214.2,          ,서울특별시 관악구 봉천동 622-27 은천빌딩,"서울특별시 관악구 은천로 81 (봉천동, 은천빌딩)",8715,GS THE FRESH 관악봉천점,2025-08-01 17:58,I,2025-12-15 16:15,구분없음,195007.9876,442765.647,준대규모점포
3210000,1.97932E+18,1979-02-16,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,34747621,4516,137-072   ,서울특별시 서초구 서초동 1335번지,"서울특별시 서초구 효령로 391 (서초동, 무지개아파트)",     ,무지개종합상가,2016-04-05 17:37,I,2025-12-15 16:15,그 밖의 대규모점포,202245.3779,442987.987,대규모점포
3210000,2.01332E+18,1997-03-29,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-3465-1010,33736,          ,,서울특별시 서초구 효령로 304 (서초동),     ,국제전자도매센타,2016-03-03 11:07,I,2025-12-15 16:15,전문점,201501.6727,442505.5731,대규모점포
3230000,1.98832E+18,1988-08-19,          ,3,폐업,3,폐업처리,1988-08-20,          ,          ,          ,02-427-5393,0,          ,서울특별시 송파구 문정동 112호,서울특별시 송파구 새말로 176 (문정동),     ,주-화신유통,2008-07-17 17:35,I,2025-12-15 16:15,,211632.462,442617.3823,
3230000,1.99632E+18,1996-11-05,          ,3,폐업,3,폐업처리,2001-07-12,          ,          ,          ,,1,          ,서울특별시 송파구 가락동 78호,서울특별시 송파구 중대로 135 (가락동),     ,가락동포스코주상복합상가,2008-07-17 16:15,I,2025-12-15 16:15,그 밖의 대규모점포,210758.1191,443662.9564,
3230000,2.00132E+18,1988-06-14,          ,3,폐업,3,폐업처리,2001-05-26,          ,          ,          ,,0,          ,서울특별시 송파구 잠실동 40호,서울특별시 송파구 올림픽로 212 (잠실동),     ,갤러리아 잠실점,2008-07-17 15:37,I,2025-12-15 16:15,그 밖의 대규모점포,208233.927,445435.2576,
3230000,2.01032E+18,2010-04-24,          ,3,폐업,3,폐업처리,2016-05-31,          ,          ,          ,22905853,311.4,138-814   ,서울특별시 송파구 거여2동 37번지 3호,서울특별시 송파구 오금로 507 (거여동),     ,롯데쇼핑(주)롯데슈퍼거여점,2017-04-14 10:15,I,2025-12-15 16:15,구분없음,212769.3371,443460.3336,준대규모점포
3230000,2.01232E+18,2012-03-21,          ,3,폐업,3,폐업처리,2012-03-21,          ,          ,          ,,9815,138-916   ,서울특별시 송파구 잠실3동,서울특별시 송파구 올림픽로 203 (잠실동),     ,(유)잠실중앙상가,2017-07-24 11:36,I,2025-12-15 16:15,그 밖의 대규모점포,208187.6235,445589.7186,대규모점포
3230000,2.01332E+18,2011-11-02,          ,3,폐업,3,폐업처리,2018-05-29,2018-04-01,2019-01-15,          ,02-3459-8000,260,138-837   ,서울특별시 송파구 삼전동 9번지 19호,서울특별시 송파구 백제고분로 207 (삼전동),     ,홈플러스(주)익스프레스 삼전점,2018-06-04 8:00,I,2025-12-15 16:15,구분없음,207869.0418,444656.5473,준대규모점포
3230000,2.01432E+18,2011-08-31,          ,3,폐업,3,폐업처리,2016-03-22,          ,          ,          ,02-409-8880,224,          ,,서울특별시 송파구 새말로 136 (문정동),     ,(주)지에스리테일 문정점,2016-03-22 11:19,I,2025-12-15 16:15,구분없음,211350.0994,442328.4471,준대규모점포
3230000,2.01432E+18,2011-10-25,          ,3,폐업,3,폐업처리,2016-06-01,          ,          ,          ,02-415-8545,182,          ,,서울특별시 송파구 백제고분로 387 (송파동),     ,홈플러스익스프레스 송파2점,2017-04-14 10:11,I,2025-12-15 16:15,구분없음,209522.4332,444926.0998,준대규모점포
3200000,2.00532E+18,2005-02-15,          ,2,휴업,2,휴업처리,          ,          ,          ,          ,02-889-2003,5697,          ,서울특별시 관악구 신림동 1422번지 5호,,     ,르네상스쇼핑몰(주),2007-06-30 10:48,I,2025-12-15 16:15,쇼핑센터,193746.8338,442510.7751,
3160000,1.97632E+18,1976-08-06,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-613-6162,,          ,서울특별시 구로구 개봉동 324번지 1   호,,     ,개봉중앙시장,2007-07-07 9:54,I,2026-05-01 22:42,그 밖의 대규모점포,                    ,                    ,
3220000,1.99632E+18,1996-11-15,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-550-3090,12025.9,135-926   ,서울특별시 강남구 역삼동 755번지,서울특별시 강남구 역삼로 310 (역삼동),     ,한솔필리아,2018-04-18 16:09,I,2025-12-15 16:15,그 밖의 대규모점포,204213.6432,444113.0282,대규모점포
3240000,2.00532E+18,2005-05-09,          ,2,휴업,2,휴업처리,          ,          ,          ,          ,02-485-0731,4310.62,          ,서울특별시 강동구 천호동 422번지 2호,,     ,천호신시장,2007-06-30 10:04,I,2026-05-06 22:47,그 밖의 대규모점포,211252.7355,448823.3988,
3180000,2.00132E+18,1973-06-30,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-832-1752,,          ,서울특별시 영등포구 신길동 259호,,     ,신동시장,2007-07-07 12:24,I,2026-05-11 22:40,그 밖의 대규모점포,                    ,                    ,
3140000,2.01131E+18,2011-09-15,          ,3,폐업,3,폐업처리,2020-09-30,          ,          ,          ,02-2290-5853,123,158-074   ,서울특별시 양천구 신정4동 899번지 7호,서울특별시 양천구 목동로 223 (신정동),     ,롯데쇼핑(주)롯데슈퍼목동점,2022-01-28 16:29,I,2025-12-15 16:15,구분없음,187889.3186,447351.6066,준대규모점포
3240000,2.02532E+18,2025-01-23,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-488-8005,200.64,          ,서울특별시 강동구 둔촌동 451-1,서울특별시 강동구 진황도로 165 (둔촌동),5365,롯데슈퍼 강동둔촌점,2026-04-24 16:29,I,2026-05-06 22:47,구분없음,212502.0584,447693.2204,준대규모점포
3240000,2.02532E+18,2025-03-11,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,,1161.3,          ,서울특별시 강동구 둔촌동 170-1 포레온스테이션5,"서울특별시 강동구 양재대로 1360, 포레온스테이션5 (둔촌동)",5409,하나로마트 둔촌점,2025-08-12 13:36,I,2026-05-06 22:47,구분없음,212195.1099,447197.2733,준대규모점포
3170000,2.00332E+18,2003-10-17,          ,1,영업/정상,BBBB,,          ,          ,          ,          ,02-3459-8000,26776.55,          ,서울특별시 금천구 독산동 291번지 7호,서울특별시 금천구 시흥대로 391 (독산동),     ,삼성테스코(주)홈플러스 금천점,2007-07-07 11:59,I,2026-05-07 22:30,대형마트,190809.5078,440728.3823,
3170000,2.00432E+18,2004-10-02,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-809-7530,15648.38,          ,서울특별시 금천구 독산동 291번지 5호,서울특별시 금천구 시흥대로 399 (독산동),     ,시티렉스,2014-10-01 10:27,I,2026-05-07 22:30,쇼핑센터,190858.6495,440808.5413,대규모점포
